title,movie_earnings,avg_cluster_size,avg_cluster_movie_count,avg_cluster_unique_movie_count,avg_cluster_transitivity,avg_cluster_polarization,avg_cluster_leadership_insularity
Y Tu MamÃÂÃÂ¡ TambiÃÂÃÂ©n,33616692.0,146.0,1164.3333333333333,322.6666666666667,0.10555134500490093,0.1580988473526868,0.8754609805188579
The Big Short,133440870.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,9523464.0,289.66666666666663,2327.0,645.0,0.21110269000980186,0.3161976947053736,0.7931372312876499
Columbus,1093077.0,289.66666666666663,2326.6666666666665,644.6666666666666,0.21110269000980186,0.3161976947053736,0.7925145396823866
Raya and the Last Dragon,130423032.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Crush,,1.5,1.5,1.5,0.0,0.0,0.4799643163586062
Kimi,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Closer,115505027.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
John Wick,86081850.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Breakfast at Tiffanys,,228.0,1776.0,506.0,0.6583270175073515,0.4529775504452662,0.833001601116724
Twin Peaks,4184990.0,1.0,2.5,2.5,0.0,0.0,0.9584730632197196
Moonrise Kingdom,68264022.0,347.40000000000003,2791.6000000000004,773.2,0.25332322801176227,0.37943723364644844,0.7598665301703869
Jujutsu Kaisen 0,166745261.0,2.0,2.0,2.0,0.0,0.0,0.4793613747459852
The Big Lebowski,47014464.0,290.66666666666663,2328.0,645.6666666666666,0.4111026900098018,0.34595959946727833,0.7673390538951044
"Tiger King: Murder, Mayhem and Madness",,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Lost City,192907684.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Fear Street: 19 6  8,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Bohemian Rhapsody,910809311.0,289.66666666666663,2327.0,645.0,0.21110269000980186,0.3161976947053736,0.7932911921889736
The Master,28288071.0,289.66666666666663,2326.6666666666665,644.6666666666666,0.21110269000980186,0.3161976947053736,0.7934234159323511
Battle Royale,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Blade Runner 2049,267770708.0,361.83333333333337,2907.6666666666665,805.1666666666666,0.26387836251225233,0.3952471183817171,0.7516831068069303
Rosemarys Baby,,325.75,2617.5,725.25,0.2374905262610271,0.35572240654354537,0.772335791852764
Entergalactic,,146.0,1164.3333333333333,322.6666666666667,0.10555134500490093,0.1580988473526868,0.8762266752094185
Green Book,321752656.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,262552893.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8348261453386924
Hamilton,,2.0,2.0,1.0,0.0,0.0,0.0
The Pianist,120072577.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Euphoria: Trouble Dont Last Always,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Graduate,105015008.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Chicken Little,314432837.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Decision to Leave,22860527.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Big Little Lies,53319615.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8340961151323475
Yesterday,154608856.0,289.66666666666663,2326.3333333333335,644.3333333333334,0.21110269000980186,0.3161976947053736,0.7934613194127705
Inside Llewyn Davis,32960249.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Avengers: Endgame,2799439100.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
"Monsters, Inc.",579707738.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Star Wars: The Last Jedi,1334407706.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Passengers,303144152.0,,,,,,
Its a Wonderful Life,8574081.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Beetlejuice,74714720.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Almost Famous,47386287.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Kong: Skull Island,566652812.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Easy A,75026327.0,218.25,1746.5,484.5,0.4083270175073514,0.29964827102903024,0.8350619584083472
Three Thousand Years of Longing,20272142.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Birdman or,103215094.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Princess Mononoke,170005875.0,289.66666666666663,2326.3333333333335,644.3333333333334,0.21110269000980186,0.3161976947053736,0.7926915519076301
The Princess Bride,30902869.0,289.66666666666663,2326.3333333333335,644.3333333333334,0.21110269000980186,0.3161976947053736,0.7929511441834982
Sing 2,408396446.0,152.33333333333334,1184.3333333333333,337.66666666666663,0.43888467833823425,0.3019850336301774,0.8750253677562928
Are you lost in the world like me?,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Belfast,49142744.0,326.5,2617.75,725.0,0.48749052626102707,0.35572240654354537,0.772187470039778
Weird: The Al Yankovic Story,,327.0,2618.25,726.0,0.48749052626102707,0.35572240654354537,0.7722312345817797
Singin in the Rain,2000288.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Porco Rosso,1354960.0,2.0,2.0,1.0,0.0,0.0,0.0
Venom,856085151.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Chip n Dale: Rescue Rangers,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Hocus Pocus,45395069.0,289.66666666666663,2326.3333333333335,644.3333333333334,0.21110269000980186,0.3161976947053736,0.7931497939707486
First Reformed,3862498.0,175.0,1399.0,389.40000000000003,0.3266616140058811,0.24082972793433535,0.8623763137100042
Funny Games,7938872.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Magnolia,48451803.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Mortal Kombat,84426031.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Happiest Season,,272.375,2181.75,604.625,0.44790877188418926,0.2964353387862878,0.8036539664146212
Ponyo,204826668.0,347.40000000000003,2791.4,773.0000000000001,0.25332322801176227,0.37943723364644844,0.7596620015408263
The Kissing Booth 2,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Snow White and the Seven Dwarfs,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Split,278454417.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.835042464611045
Thoroughbreds,3187255.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Moxie,907139904.0,218.25,1746.5,485.0,0.4083270175073514,0.23714827102903024,0.8341571749270928
Saw II,147748505.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Suicide Squad,746846894.0,,,,,,
School of Rock,131095990.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
It Chapter Two,473122525.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Ghostbusters,296578797.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
From Up on Poppy Hill,61485364.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8346161075893779
All Quiet on the Western Front,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
8ÃÂÃÂ½,39788320.0,,,,,,
Paterson,9595362.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Talented Mr. Ripley,128799509.0,3.0,4.5,3.5,0.5,0.08472222222222223,0.9639859838360102
Vertigo,7798146.0,145.33333333333334,1165.6666666666667,324.6666666666667,0.10555134500490093,0.1580988473526868,0.8759009397839559
Cha Cha Real Smooth,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
"Three Billboards Outside Ebbing, Missouri",162861289.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.835042464611045
Fear and Loathing in Las Vegas,,,,,,,
Possessor,911180.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
In Bruges,38937018.0,,,,,,
The Muppet Christmas Carol,33274049.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Jungle Cruise,220889446.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Bird Box,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
She-Hulk: Attorney at Law,,11.5,32.0,23.5,0.5,0.21582927941623595,0.9577342153761124
Batman: Mask of the Phantasm,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
LÃÂÃÂ©on: The Professional,19569225.0,146.0,1164.3333333333333,322.6666666666667,0.10555134500490093,0.1580988473526868,0.8763491457226262
Forrest Gump,678226465.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Blue Velvet,8618766.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8340756907078881
A Goofy Movie,,,,,,,
House,,325.75,2617.0,724.75,0.2374905262610271,0.35572240654354537,0.7724874984773773
Rope,,145.33333333333334,1164.6666666666667,323.6666666666667,0.10555134500490093,0.1580988473526868,0.8759469433804468
Gods Own Country,2559939.0,290.3333333333333,2328.0,646.0,0.5444360233431351,0.3161976947053736,0.47327988084998596
Avengers: Infinity War,2052415039.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Mission: Impossible - Fallout,791657398.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
El Camino: A Breaking Bad Movie,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Freaky,18073433.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Trial of the Chicago  6,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Ruby Sparks,9368803.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Woman in the Window,,218.5,1747.0,485.0,0.6583270175073515,0.23714827102903024,0.7994542910648594
The Bobs Burgers Movie,34148750.0,290.3333333333333,2328.6666666666665,646.3333333333334,0.5444360233431351,0.37175325026092915,0.7934126947888003
Crimes of the Future,4551565.0,325.75,2617.0,724.75,0.2374905262610271,0.35572240654354537,0.7723399291302031
Scream 4,97231420.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Freaky Friday,160846332.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Creed,173578883.0,289.66666666666663,2327.3333333333335,645.3333333333334,0.21110269000980186,0.3161976947053736,0.7926450006006034
Spider-Man 3,894983373.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Black Mirror: Nosedive,,1.0,3.0,3.0,0.0,0.0,0.9597964918955594
Melancholia,17498887.0,,,,,,
Harry Potter and the Philosophers Stone,1023842938.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Emoji Movie,217776646.0,,,,,,
Unpregnant,,,,,,,
Breathless,569340.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Pitch Perfect,115647426.0,150.33333333333331,1170.3333333333335,326.6666666666667,0.43888467833823425,0.30254329179713124,0.8810166522354248
The Bad Guys,250162278.0,228.0,1776.0,506.0,0.6583270175073515,0.4529775504452662,0.833001601116724
Rushmore,17196103.0,290.3333333333333,2327.3333333333335,645.0,0.21110269000980186,0.37175325026092915,0.7604750617640217
8:46,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Thirteen,10128960.0,3.0,4.0,2.0,1.0,-0.0999999999999999,0.7617766134529383
The Strange Thing About the Johnsons,823337.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Free Solo,29390279.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Minions,1159444662.0,218.5,1748.5,486.5,0.6583270175073515,0.32048160436236356,0.835159131545711
Memoria,588713.0,,,,,,
Elf,227356156.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Home Alone 2: Lost in New York,358994850.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Twilight Saga: Breaking Dawn - Part 2,848593948.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Bling Ring,20045576.0,289.66666666666663,2327.0,645.0,0.21110269000980186,0.3161976947053736,0.7924885443127072
Inherent Vice,14710975.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Cloudy with a Chance of Meatballs,243006126.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Dirty Dancing,214577242.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8348867896089673
Boiling Point,,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8346619087229463
Some Like It Hot,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Kill Bill: Vol. 2,154117157.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Wendell & Wild,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Artemis Fowl,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Game,109423648.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Guardians of the Galaxy Holiday Special,773350147.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Spider-Man: Far from Home,1131927996.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Bridget Joness Diary,334272563.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Ingrid Goes West,3146831.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Harry Potter and the Order of the Phoenix,942278045.0,291.66666666666663,2329.0,645.3333333333334,0.5444360233431351,0.3161976947053736,0.7675470573490737
Shazam!,367799011.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8344667533677601
Beau Travail,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Full Metal Jacket,46358827.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8347025758103621
Beautiful Boy,31711319.0,347.40000000000003,2791.4,773.0000000000001,0.25332322801176227,0.37943723364644844,0.7596377568789071
G.I. Jane,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Candyman,77411570.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Enola Holmes 2,543848418.0,294.3333333333333,2332.6666666666665,648.0,0.5444360233431351,0.46064213914981805,0.7976695238302945
After Hours,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Ratatouille: The TikTok Musical,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Hawkeye,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Shaun of the Dead,38365002.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Crazy Rich Asians,238843729.0,2.0,2.0,1.0,0.0,0.0,0.0
Madagascar: Escape 2 Africa,603900354.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Enchanted,340487836.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Homecoming: A Film by BeyoncÃÂÃÂ©,359377.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Inland Empire,4299667.0,217.5,1747.5,486.0,0.1583270175073514,0.23714827102903024,0.8346413216456371
The Disaster Artist,29820616.0,217.5,1746.0,484.5,0.1583270175073514,0.23714827102903024,0.8337729058315715
Barry Lyndon,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
High School Musical 2,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Framing Britney Spears,61141030.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Lux ÃÂ?terna,323829.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Toy Story,394436586.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Amsterdam,31245810.0,289.66666666666663,2326.3333333333335,644.3333333333334,0.21110269000980186,0.3161976947053736,0.793349725730393
Violent Night,76004405.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Audition,359853.0,217.5,1745.5,484.0,0.1583270175073514,0.23714827102903024,0.8345640093718535
Paprika,946590.0,218.5,1748.5,486.5,0.1583270175073514,0.23714827102903024,0.8328546008918183
Justice League,657926987.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8348352186657331
Coherence,139745.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8346810879459008
Fifty Shades of Grey,569651467.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Cruel Intentions,76347426.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.835042464611045
jeen-yuhs: A Kanye Trilogy,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Harry Potter and the Goblet of Fire,896815106.0,347.40000000000003,2791.8,773.4000000000001,0.25332322801176227,0.37943723364644844,0.759852597737207
Kingsman: The Secret Service,414351546.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Shes the Man,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
A Trip to the Moon,,289.66666666666663,2327.3333333333335,645.3333333333334,0.21110269000980186,0.3161976947053736,0.7926450006006034
The Lego Movie,468266122.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Moonfall,67295363.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Marry Me,50477597.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8338224857694133
Cherry,,,,,,,
Roald Dahls Matilda the Musical,,145.33333333333334,1164.0,323.0,0.10555134500490093,0.1580988473526868,0.87640671167653
F9,726229501.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8352208586921583
Mainstream,49638.0,1.0,2.0,2.0,0.0,0.0,0.9599201752349452
Finding Nemo,941637960.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
20th Century Women,7214806.0,217.5,1746.0,484.5,0.1583270175073514,0.23714827102903024,0.8349358967731983
After,69497587.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Proposal,317375031.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8347462498615486
Harry Potter and the Half-Blood Prince,934519387.0,290.66666666666663,2328.0,645.6666666666666,0.4111026900098018,0.34595959946727833,0.7673390538951044
Twin Peaks: Fire Walk with Me,4184990.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Beauty and the Beast,1266115964.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Life Aquatic with Steve Zissou,34809623.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
White Chicks,113100873.0,,,,,,
Emily the Criminal,2157673.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
"Love, Rosie",25574387.0,2.5,6.0,5.5,0.3,0.0446428571428571,0.9206517862485744
Point Break,83531958.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Ring,249348933.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Cat in the Hat,133960541.0,1.5,1.5,1.5,0.0,0.0,0.47883824106939
V for Vendetta,134686457.0,1.0,2.0,2.0,0.0,0.0,0.9582315601407974
Cinema Paradiso,13019063.0,,,,,,
Videodrome,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Sicario,84997446.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
La JetÃÂÃÂ©e,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Twin Peaks: The Return,4184990.0,217.5,1747.5,486.0,0.1583270175073514,0.23714827102903024,0.8335164127481761
Senior Year,252909177.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Social Dilemma,69721966.0,1.6666666666666665,1.6666666666666665,1.6666666666666665,0.3333333333333333,0.0,0.6396371111519943
Set It Up,41590886.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.8347379122003245
Death Proof,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Ma,2895379.0,289.66666666666663,2326.3333333333335,644.3333333333334,0.21110269000980186,0.3161976947053736,0.7925741257229015
The Long Goodbye,,,,,,,
Mirror,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Pans Labyrinth,83862032.0,296.66666666666663,2347.0,659.3333333333334,0.5444360233431351,0.46008388098286424,0.7919743411694756
Bram Stokers Dracula,215862692.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Sharp Objects,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Ocean Waves,,,,,,,
The Sea Beast,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Zootopia,1025521689.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Iron Giant,23335817.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Nun,365582797.0,,,,,,
Moonstruck,80642217.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Look Both Ways,2586033.0,218.0,1746.5,484.5,0.1583270175073514,0.23714827102903024,0.8342572936441024
Guardians of the Galaxy Vol. 2,863756051.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Fantastic Beasts: The Crimes of Grindelwald,654855901.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Thelma & Louise,45457532.0,289.66666666666663,2327.0,645.0,0.21110269000980186,0.3161976947053736,0.792953093351676
Saw IV,139352633.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Grease,396271103.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Pretty Woman,463406268.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Fire of Love,1695072.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Lars and the Real Girl,11293663.0,217.5,1746.0,484.5,0.1583270175073514,0.23714827102903024,0.834194501738707
Raging Bull,23402427.0,1.0,3.0,3.0,0.0,0.0,0.9595720513129918
The School for Good and Evil,,,,,,,
The Two Popes,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Haunting of Hill House,177311151.0,289.66666666666663,2326.6666666666665,644.6666666666666,0.21110269000980186,0.3161976947053736,0.793217333445292
Searching,75462037.0,217.5,1745.0,483.5,0.1583270175073514,0.23714827102903024,0.834346306076841
At Eternitys Gate,11519666.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Scooby-Doo 2: Monsters Unleashed,181239132.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Shoplifters,67999335.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Amadeus,52066791.0,1.0,1.0,1.0,0.0,0.0,0.9588817834716544
Sonic the Hedgehog 2,405421518.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Little Things,30842746.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Chinatown,29226502.0,7.0,9.0,4.0,1.0,0.0,0.8828015294972631
"Yes, God, Yes",,217.5,1745.5,484.0,0.1583270175073514,0.23714827102903024,0.8349199982549621
Youve Got Mail,250821495.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Twilight Saga: Breaking Dawn - Part 1,712205856.0,218.5,1747.5,486.0,0.6583270175073515,0.23714827102903024,0.3549599106374895
Spider-Man: Homecoming,880166924.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Cam,396271103.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Good Nurse,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Metropolis,1349711.0,1.0,1.0,1.0,0.0,0.0,0.9594039961709137
The Nightmare Before Christmas,91221981.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Red Eye,96258201.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Greatest Showman,435732529.0,325.75,2617.0,724.75,0.2374905262610271,0.35572240654354537,0.7720874863694798
Love Hard,,1.0,3.5,3.5,0.0,0.0,0.9597385977195438
Hidden Figures,235956898.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Curious Case of Benjamin Button,335802786.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Addams Family Values,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Surfs Up,152005713.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Mare of Easttown,,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
A Rainy Day in New York,,1.0,1.0,1.0,0.0,0.0,0.9592112944067512
Labyrinth,13915874.0,15.0,20.0,12.0,1.0,0.4333333333333333,0.9731689289409258
Harry Potter and the Deathly Hallows: Part 2,1342359942.0,4.0,6.5,5.0,1.0,0.09285714285714285,0.4687478158524858
Bad Times at the El Royale,31882724.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Mamma Mia! Here We Go Again,402264843.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
High School Musical 3: Senior Year,252909177.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
The Human Centipede,325113.0,,,,,,
Burn After Reading,163728902.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Chicago,306776732.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Despicable Me,543157985.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
King Richard,39429285.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
Unfriended,62882090.0,434.0,3489.0,966.0,0.3166540350147028,0.4742965420580605,0.709919821274979
